5,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
53,"(63.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},bNZk1gT37hOqrHuaGq4P33uScNMLr6huutUzM127s1eKHGoeT+ARN5drMBLhdj4bGYEmKPUBsAlI/1Mq+c4ogn+RnJZQpRcaK6FmHi83qo+BZOtlHd31HcYaWfehmH6ExNZmgBOkbSETNU1PSOGRWJKhBfCcfA3L/MvYaR+BJQU=
54,"(63.0, 69.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},OvMDe2TfMPDFCiNrbwUdv9TcY94nKio1ihUKp8KPZy4RFTDv/qW8a8q3/aT6U4wQvddKAOm17M1MIP5OwLmNmT059BHJ5w5/Oi36PVuqKQm7G3JQ7Dei8mSujwPaU7/Pt77MdCzE10B4epsIuFumBVTDeZMrwcJcqhbYCcBGOOo=
55,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},mm6COPrdnrwgNYYwr61qH5r29vJ2osWt+CXjORYaY2cwJNSpzEF/D1O7inRiRWPGMQMhs9Tp6gcnn0fm/Dc6yAyErJHnyS4k3RCRK6UeMgu04yskDT5sMhnq8PMjOFpb6rZE9/duLyuspUIgHdU84RYgrlRl6hCGfFlNhxeezmU=
56,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},AQKMFVTTt0ztT1A2Krcu6PyFnPuNyadcVlX03iCOb70ahA66tU4xD0bvfRmYc6sj/39xRZ4QIkJo5+XWCfluT88WEkQizelgM/0057ex5EiLjjB/49AApx2FLgPr1fNi2dEkkaRSAwRzyVd/nS0ltVdJ7VfyJE+0sIBGIkYcHF0=
57,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},cpwaAYStC1omE0RgyLYBsElmWaMDiyT9B3N3Z335BQt4WeESwY2WuXndbrFEHS6NjGDr/YP/WOCdnhjpQ0G9w+5GeHrAAJsyO2gZt3hmPaU2R59kNChEymMw8mYvD6lyyvXI2jtYAcjTqOXgmatHWgf+MhWlBaUT46zltfFeJ0I=
58,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},IiBYZlCv2BG5WZ3P8r4TxgpjHu6+VX37VrKgIjYz/8laZDuyjpXUdZ55J7gPB+v6Ur27oHTzY53VKdKjt21ek35IuuQ3Dt9TtM2dvJtH/rTTz6Ps9DRliUojOQ7PqyqLKAmMJtfh8ZrOmK8ISxuk0AiH48jcHENchxGH9FOXdMo=
59,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},TaYetgIna70hXTB9hxhQyhWUM0vQSxPXQ5efGKBhe0a4MCXHY3pr/v3WUsRVkK3OlCSha9aOpr/+Oulkt6CUGeS5C+jQN7DZekZiALKMZiB7Xzb8bV+ULqEyjuI2Fom14RwNi2pAEmwtcJL3LW14NW6GzPU/g/AOneyKsH/ABYw=
60,"(50.0, 51.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},md2NuNQBlxMN1iZMTuttTje4+W2ZN9Wq3DS9AvLczTYkwFT2bfATQ1CBq4QjeSz2lwnacdkIC84GKZjYUi0a0P04D2tt1+jn+AgNrC5T+esIUMjdqxxJ0erKpK48ph0H0C6//kAZIrXiB3IuDTuOnAiZLwBGpB1+sWtlRa0mvgA=
61,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},B5PSpDiyFZT/j2zbtHMe5jO5P8X2MPluAGw3yqjkaNLXpa4nDnLawBS+vCIJFHnKmHUSSgVd3qKK9EcXGqCUlFJLwfQgg9UxmizdAsuTW3A26krDoYonjmNPmUGLkHXlI1Py4fwClyiv5xp+2JSjcLT7ZBW5y12p9bQRjWc/M3c=
62,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},QdbsmvnT04upkAdGeHmPwSFk6gTQdhen0nE0WqfFYf2UAlkvu01ivmLQYCWFpefe9ekLNDfWkQht4np1jzdCceG6ThhKRulPkcZChdZMROOpEQfM7SRO+hTszi9rZ/YpypiE+MExLy+u8/1U6Avh2bvIhiC0ROD+arvaVZme9uw=
63,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},DpWei0n6ff0zeQHj2SGrQhx6Z26Vv2eXWp2JfvoWw+qpQG+UQ+bgLYfY5zqQwuhRmLw84EDY3AIttvjqqfa6/Ko8Sfga8T89B0N+uj7tDAji4ZhYIC2mbQOoClFg8I3PH1WR97O0f0l45FCOE2dX0HUOIRbMBtDVH/cDzAnqugM=
64,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},ciUjUnth0xB+3BYq2bXfpvZc6NbNAkKaBIiXJlnbCdl4G0alFTHoXwNAp9qA8f1oLucqB/ZWsU9H3YJEYDyH5SVQ53tCHKeT3hI1+4xV5Mqq6oG97HabqpISYM75sZTWLxz2eoLnc/VbBbWoNMtUt/fT4dy6r8Pf+PivhL+e8/g=
65,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},VRJrNaLo7zpABHhy3qYmlDTyEBmAYcePxS6dSV3kuI2Ybdg737FGGAp1ZcmYbKou+Un+lMIiQp6Kqyi7bUOJ2JPXZbZrEpAauZnMo73KInovC//bK1xAjjVkYKfr0qM0zQwibiqbuY6QKaVslUPo3I4bKlX+j43Y8+RacVoCpxo=
66,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'Germany' ,'United-States'}",{'<=50K'},lF6JxnzCA1KtNmiAg6Aw/Rb9oMngY1lG3nKKnsbX+Rh9eCi+nP8m1vE0pARVdrN30Lvgt/mf+oafIG5D2Pm6MjM2LFbjbHLzHyz5DrxcXZeS/wBAu2yT2bHJKzftX4G2KawoLoOVCZq7Hd2CkfBZZSIwQOwCPgEKC8AftqsJ3K4=
67,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},drgEHc9nA6MCqj5ddezB6i6FIYQVp4fH5lqKYchZ8TlFPX8bd9FSPBLmjYGf+ZlZsKz3NZusFYfG5hCef7IhnhymjjEFeDphGXNfD8Th4HNBDNDILgREhG82ni0cy1X4yrgf4XVZ+Q3kjXaoZhixVCQwHJRsHb0Z3Dh1D1mC0SE=
68,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'>50K'},WyrE1xLBMWxlwjgwOCYIHnn0PiW6/cL2QcR/OFXMSeEFiCHALcWFj/piu8wsRHuF1f9f+xpuXaJEYmJiHFbjDNv05nl0izC1FLzZBumuvgyafLjvnlQ28u4GNpZ0z1yTb575eCNln6I6AB5dQlq+tVL7wVEtTENyUd9pYTblmqA=
69,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'>50K'},GHmHistsOJpNTRsDUPZNEEnyQPp1QS9i3oxwG43psObNVwQ++kMAfc2FD96DvSlnfmgXRz4wg9dRsJf7d4/rB8fs4jYlMiXxhNa2pHR6L+JGdWjuE8GqWuRd1gLpkfrivAGzcb8pE7qSHuTgdqNt6nqA3dwiZH2XIso7I6rlxWA=
70,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},pYithEg/Z8aVmIqz68nINjbs5WGF0plvbo+Vx55knQQwziwq26RxnfaW9W5RDM2pvh5YvE2FWhZreO48F1sftCQh438KrcIFs9Q9OdSnx/EhLRQzk9p8gNIlcLojypEsDsGbQujt9YYqyLnVkSHdMo+Y1ArZ10+Jdw6Ns4nm4o8=
71,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},sMTvveHE0SoxojlV5nbyYU0i3MoL4njxwKGz6Nt8Fc72wnWlH3EKphuVht/z+WGWBlVHHOsKHgIjqTVCc7MU6ptIkOJxOmT/RTwd/zAseAqlj4+PaRsD/d5xaJ4yZu1QkZjSCWc87c8zlop7uWyyfZGB3OHuOJiPoDSLtU5RSbA=
72,"(51.0, 55.0)",{'Private'},"(9.0, 14.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 42.0)",{'United-States'},{'<=50K'},Uqx7zHEpxyT8sdyoh+EHgbWcD6n/6euLmTfb+Xev3qgQsjOvn5u2fZecVx70MRq83LzTCv9kjEw9G/gYlpN+fnxCmx82xJy3Zg77KeYpFKiW6jpJQC9WjTtraTUdiPcVaDIi6d0UadJUG7sGXBHAMneckrIRiH/4EPJgDxzuVq8=
73,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},iFaUqRrUfRN4wXmn65VYRpjaqnm/dOEUUkFLtxgbRcMrwxENI7sJv9PqkgPEOmT5wy59PpxPwSRjMfnjr3+Lz0ESVhXbjw+pyHlZL9DBbDm+qJ5HFeyi3lkmQ+wBVVtvK1xBteJ1WBi0kleXQUJG3Wq7jCeWp2blKe9gqfdMBGo=
74,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},VhGPV/mA6bDQbPnIy0iORog+Jt1fPb8aiH13ZDo/m+ffK1jQLkCAyFADERCHvElxzDoHknajYLAChERNXja1TvThRJDYY8T+4O2anRT0UeHNA3gVKCx6QfoG2/IguEJ5Vvl0IzKgPnX17fBtvbPxUe+TUUjIo8E5IqaPZ4y4rvc=
75,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},iYq5EprHnYYHeGgyk099wpvlN2OTxPThAJjtvvtLm/U3S8fCKc5xpvSINo5R60fdxmdyVSLZe5zUwAWmhyuzAMADTrkn+alV44SNO+iPp7rUFMdGcvuhJ0o4bXckCPDT2DIb0MoZwK8CD8dtU9vEPolC9rJSwMAjpEmC/BRTO4E=
76,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},MWrU4wtjZH8CnmAjzLvQFVzN1futWIBxjbJ6uIYrGIBImjugd7fTQEn1oWpo4apA0MtqhYadJ8RYQjMYDpXX4ydPz7BHJ7IHcicQTmt5ezElI91V9fyOR7e1jkoE9CCMf/YWacRsi95Cy+3z+PCDh12+oxuOFuyBIqmI1jkDJN4=
77,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},Hf8yONpxWqQBiGyWz2gT90UiuCQ0JL0MVnzwClJ+0pSGKJb+lNkF5z/yYJtRgAjEJlk10F72JxS6fiPf//NyeZu+z7Z1lTiDAtddbxhiwC6/2TSY/L5QdREgRYWgvoQvQfbo/Y9CyY3B6FGh2Tnusp1qg3TLZaONWuQsBuNA2xk=
78,"(57.0, 60.0)",{'Private'},"(7.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 45.0)",{'United-States'},{'<=50K'},fsZ87NNmjhXjUYMtYyUfaoGQnk8rh3cFgSspxSzbngXHW+xrtvKGlGJjh8grRIMW06n5LMX0tg8tKOww3jGjbNl7bMBmCSTJyPsNER4/KcRC+r6NcsAId1lC6buaV8itoehNFZdNStVXygpspD5/TCb7Ijy9fVBnai/cBbY9uS8=
79,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},OpOsII79yFyaXhf9g6SXPmGJFMNwFKWSZ9mbQEpJmuxPFYavjWvuHQHuSXKK7IacQFq2fsKT5k5b513gUiwKBdKrfC6G8b31BlIrbyS3VysxweH5QQmGqzTraY01TSHCCBFyVzhUxqph9M3c28NqYxRJw820vw3ccIzU+NtV/us=
80,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'>50K'},lgQsNToyqbG2CTCwVr9gJd0C65mG/j2ra6TJ8BNm8TAdBN6CslSvgIXIzLUMNuyIAIkgx7AImntlpwuWjoRJkhIZ/0H7hRL6c8jtQ338Mu/9pilBH4AP0hzU50QFA0y6W8shCLYYa0pVMzUI3zb3rThwGAUP6q9OV05dyKiC/gs=
81,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'>50K'},hUlrNyMxVXte51jhtwDank/fLnNFpU+qBTfjM8Kg3A9Ol7Pv850HmaWIU3NKJr3K+9oSQrXElMxhkOCn9CPsXGI3AL+z6gIl2kALJF4Kb1YO5XmNSEd2Cd1ceNavhAYNbofDbBa4/l/1IV0jwWieFTUMHvKfgAZceUzR+Mu3go8=
82,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},lveu2jyHNyH9SXyfcUkJlZzqXwJnOh/3BwBMTxVdMWPde2Rv458uCtGAeRwEO/l9LY4MiIeDRbY4w80AEfOMuvf+XdJBlWSWLl3eXUCKt/AkJ8pAw4nKge3lG+4/rL91fcDos1ks+B+xw+P9YZTZ+FIpgNWOWUL/GwEMkXlZj2k=
83,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},FKQrq5CgOhEBTeYNpiGm48oQbjcos66QLjoyvPVDZJrBMJ9FfszRb7MC887Y6Y3lNyMFjHh0DZyJhxHkBUfgym1G432O6ajVLcjQT3bk4YwUCG3AH0I3omfDvj4rVvMR9WpO5dYDagPxaVLwhXi5qp26jd/VHXUfPPRhpMWV+tE=
84,"(55.0, 58.0)",{'Private'},"(10.0, 13.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'>50K'},Qdhu9seOeehQ+YSzXz0U8P8lnYVFmCHL76VF1iALauNMzqLm/IK9cCwppnS0hEbc9h9R9TtCAOs6iBUDCf1JC+NTkxZ86KizL+nuo75hK/FOdtUo6hD9I7sGsG6zjgj15M217i4IGdofYYsH0DaAoDbJB3JZ5CYqAm6rFPBoi/I=
85,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},jACgRpN4MX27zWZJ9pm4YFeFRwu1eyxeQ3lJvDkJvlg0Op/p9MBIjOEDpld4BUilK9R9/KCW+hGnjBuu+IyOyaV2YNnhL0UD2jY7nUUPxBB2xYooODg0qoRGuOUEBeFvTNi1TO6c0TyD1SS57lPdGyX3mqmzgOdkEwd47yrf4YI=
86,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},UfqliZF3nmbwd+bdeCiZlTxyoIV1bI6Lxukn5ZdWCENir9EHoQj0AjbVbZ3GsVo9/+PmcUB6SZif/UF2YEK2C8ZqyGmVFngvw+NQUUjrYrJQHV4NOpyIBlEROGIUB5wYVSYBLZtfDKlt5HYxhqhSgzXFnReXLvBPtpugZpjGeKw=
87,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},rbrHrvNfRwJ4gGYfSLBjQoC14ZoGt107cCgrrrg5GLQSRrZs5/U5p/hyPYb83916Kd+b4QBR3JsvNxJWhVKBdf6IssUnGleZ9ZPWNMwxN0Q1twLKleFHzI0ve/pylcFMEIFlczQrKxRPrfOGChcfv7VSSdC4ttjUQD4SVlzweck=
88,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},qlm6ahKQ10qPxGnWhRTHNW06aNmrlNzkFQtk8jxCHjdYdzuqtP4sFp3lj2G0rhrlABeqVcfQ87n689GTa4SHaJCyO+mQ2RKqoqfpF+UPf8arC6UtjAXD6Eb7S/mNK7c5dVlBb6BEgl2zgEGu2v/Ok3679ItN2VhTleS/U5wEVSc=
89,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},eE1twWS9gt1cmKMoKYwrn5jt4anoqYQsj/ng7wHJUBO/IDeXov4HB9wubz4qEznXPSgmukgyw9RbdNTWpcva/u5PRnYhPm/R63l8Xaqr5QF/8UYOmxNw/514RlY3HoJjwssEl+C2QjOdWQIL2/crBxpLgemu/UEGjlVLDvXUZug=
90,"(60.0, 63.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},RHTeXlylu3VDbTcJDbjV40uGEqGpvBkIzIBIsrzWJnSF521koAM0pq7ZqotevgoK09KMNcgbK/yDFeyHGMXm/+v6Paiw2ruErij4+R7Mm4hQRWNCNKX/jdkck9ObpIwzZuwbSMudf8CHtwDw8B0VSaPYjD9orvWyqCeyoyZL57k=
91,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},ftor5byYvn0/GDiyM56R7cAKvrXpIVjfRpbex8XpL4sD9jcBy9dXzp/nbfn4cEGzk2FBEzpKwtCXqfLyMneOU/3v+9amsOwpp7M2VI/oPMJr5MLe6JPY2fERel6mRGtsj07XdWPQYJRZjV92yhm/RRwQ3ArSiDLh2MWJRw2aQBM=
92,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},O7nyRofiqLYMQZ8D+BtTC+a02G9ZTp+lBQwg3FWVZIesN3Q8tpR6PGbSFJTAE1A7vjMq+liOQFDGx08g4oau9GXo+kIfDywaeJMxphJ4b//RaVvTWbox777hDhQYNyTtCf8WrV5f+iyRGuCnNMZCdjF8rwUv2iUdae7g1lrDUDA=
93,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},L3KuNkZkYLeSlLOrNBhfE7yFYaGx7i3PssKnTcHqVE/DIcgEwfb2jqukPFB/4umBzx667wGvdBIAMD7f543daDXpxtOgRY8icyU6LEjQCxpou5vgcu2JMIoQ0HK7c50D+8TocM2VOqx6xuzsDufm/Fp6+UpBhXxFDxg4MMETPvQ=
94,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},qaFW99HVjLBQQbrkptcr2dC9f1eNJi5XIgrJ8y7G5fOd+ZuHoFbDG15A1GqXmVX/omy5dnjWsL5u0amUIf9RnC0XYfFFu/9kODfh8Gd9DMZoFCYQwQu5awgdwmpiI2r/hTur6UgZV0/g49m3O5uOtiaQp+mNBNkmD33hPHbJ0D0=
95,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},gGF0g0e0/9eloaYdl2jhPaaB2m49suhNckTSIkVj/pwW9RpclEVj24zqnVMezRPGrXiGWzhadAosI+3wimy6Cm8MaOcd2GaS/9fPAxfQLG5xS5qK49sLURQFkGXkMzzS0Td8QtQtLxrtfOfYQLeDmg9ZjvriiyNme9zjY1cfpiE=
96,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},RrfgHOI3rByjWhtSRtnDWO7+lEVe3xapfZsdKiVHlj5dvPIoQem0rHPJ6RfgT7Ixn00KzPQwWHbldTVFeyBJbUvu2fN2aLCD7mWlkmf5xD5mODLOhH7QMZ9jX5X8MSNuYkPN6rRDbZd7Kdv+P2c6KmR5Wz6/krvnNw+1Z2mb1B0=
97,"(54.0, 70.0)",{'Private'},"(6.0, 13.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 17.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},sQinTWDTXaFDlfYQMcQCWisxlIIth3pXvPex3+2O1/aabeQE1DkpvDnw+oo2+NDB8pcPWInu5zwYc4/S7ptDpKzbU3GFhDyp6RPZfA0cUXUxZZSmMK+fvLCReWjXIlwORB1u1lLy9JxsQnbEVgpISbHeKeHhfe14S61Vj1CIuRo=
98,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},CIKfMxkcH/v+MMu/i2uMmekYfLifDqX7SegB0P3vZonHJbBNgEx3Yn5z56atDHK+jzHJDxDJzVdl8xxKIkFEbFixparD1g/0f8LWZBpyCwU+IQXwTV9cdRE4XVA/ApaQS9a28jL4w8Vu94wt+fvwDGiJrv1lZ9m8EVGzzzGkbGw=
99,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},q8qJbs4z836SxJM5W+1TIjiTWsP2gGTb/hGouebiG0iNCkKnVuNAkL000nSavXRuZWM5A260eCOUuruGfDHojiNNzGrrlAGbbpn6bVSloDfeGkjjeMp5ZZZs319L7BjdFHPDnxWOtlMBTA4xHcyuq1R/6nvcQd7Vqn0CeXKVAkc=
100,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},lJ5QGS4CH8xT45+Dd8n2KfBko3WCEO/UHFXJWld+/roP+3XFnoMgJUtqCVG677yy9QTy/OVrU6sOsE/AuCmr5vn7i6LXWYCc4HeHFUc2MgzZ9nsCaepsdY5goWx1jGOEBh8ExHIQMwW/BBsi7oOrOgO+kUTpB9aF04RG4SXj2Yo=
101,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},lMhgh/aEz4DQwdcwVFd2I+CNzDqTPdnIugV8c7D2UpD1UrolIjOxzS1VaE2n8BmGDWJUxrCQ+RoDeLLy/QDTmNMtzuCPfGOm+AwafjEEkZLC9xH8k3vmBicPXHcBPTeoX1f4QIAW9iYcv7M99Svz1qBGbHzIHZ26LXPcWNxBJCs=
102,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},Egkl7U4qjOZOatHeLMjT9IcA8dPVrIQ39FLDgCBNSaMC93elGa7yARJjBXMMqwtGX1ZuelFL1nI0CCLItRI21TrQ1tgi703gWzOjB/dPFxuyFlR5cq0M8PmDOi4gvVCQjw61fBQ/Kmkg+s0isCumUYwWiImjr1OZ4HtId/Of6po=
103,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},DB47TrrDOlBa9rAsHVvAkZA3hvsmlnnEp89hy2JOGqqYydXBzDDqU3Svbtg31zVtTtUSWIbQuew0Bt55Y797jH02ZtjDMo59l7Vnws8jzkmkO2o8vWct98bgSJoHy54lBGrNgOqKsNDEt0t+EOvSbsiELdt4vXhsMDxTlk5DO8A=
104,"(50.0, 54.0)",{'Private'},"(6.0, 9.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 35.0)",{'United-States'},{'<=50K'},UrYOXSPf79qowIjm2VSMjpD/hEPgzO018N3duWXRpOVFWRqSZsLZDU0VAF8vF4H5HwWqahrGvQ51ntU6vj3o7DBqfWhQT8sl8yfbBddaZyGLmo5HyR1anIEMdmBFZpsKXhUd6Du5lQ0ZVvswQv1eK4ADxOggyT9CA8OfVeagcEo=
