Unnamed: 0,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
602,"(64.0, 68.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 37.0)",{'United-States'},{'<=50K'},n
609,"(70.0, 75.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 29.0)",{'United-States'},{'<=50K'},n
620,"(58.0, 61.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 44.0)",{'United-States'},{'<=50K'},n
623,"(63.0, 64.0)",{'Private'},"(9.0, 10.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},n
631,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
632,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
633,"(65.0, 77.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
640,"(64.0, 77.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},n
641,"(62.0, 72.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(9.0, 18.0)",{'United-States'},{'<=50K'},n
652,"(57.0, 70.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 28.0)",{'United-States'},{'<=50K'},n
653,"(71.0, 72.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(22.0, 25.0)",{'United-States'},{'<=50K'},n
659,"(65.0, 74.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},n
665,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},n
670,"(57.0, 66.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 30.0)",{'United-States'},{'<=50K'},n
675,"(50.0, 62.0)",{'Private'},"(9.0, 11.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(30.0, 36.0)",{'United-States'},{'<=50K'},n
683,"(81.0, 82.0)",{'Private'},"(8.0, 9.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(26.0, 30.0)","{'?' ,'United-States'}",{'<=50K'},n
684,"(51.0, 57.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},n
689,"(51.0, 57.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 44.0)",{'United-States'},{'<=50K'},n
690,"(52.0, 54.0)",{'Private'},"(9.0, 13.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(46.0, 60.0)",{'United-States'},{'<=50K'},n
696,"(59.0, 65.0)",{'Private'},"(3.0, 10.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'Italy' ,'United-States'}",{'<=50K'},n
702,"(69.0, 70.0)",{'Private'},"(6.0, 6.0)",{'Widowed'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 40.0)",{'United-States'},{'<=50K'},n
711,"(51.0, 59.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'United-States' ,'Yugoslavia'}",{'<=50K'},n
712,"(51.0, 59.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'United-States' ,'Yugoslavia'}",{'>50K'},n
713,"(51.0, 59.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'United-States' ,'Yugoslavia'}",{'<=50K'},n
719,"(63.0, 65.0)",{'Private'},"(10.0, 13.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'?' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},n
720,"(64.0, 65.0)",{'Private'},"(5.0, 13.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 15.0)","{'Italy' ,'United-States'}",{'<=50K'},n
726,"(65.0, 68.0)",{'Private'},"(4.0, 13.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(12.0, 14.0)",{'United-States'},{'<=50K'},n
737,"(69.0, 74.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(13.0, 20.0)","{'Italy' ,'United-States'}",{'<=50K'},n
738,"(69.0, 75.0)",{'Private'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(33.0, 35.0)",{'United-States'},{'<=50K'},n
744,"(51.0, 58.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 59.0)",{'United-States'},{'<=50K'},n
745,"(51.0, 58.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 59.0)",{'United-States'},{'<=50K'},n
750,"(61.0, 75.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
756,"(56.0, 63.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(18.0, 30.0)",{'United-States'},{'<=50K'},n
762,"(72.0, 74.0)",{'Private'},"(4.0, 4.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(17.0, 21.0)",{'United-States'},{'<=50K'},n
768,"(67.0, 69.0)",{'Private'},"(7.0, 9.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(27.0, 29.0)",{'United-States'},{'<=50K'},n
774,"(59.0, 60.0)",{'Private'},"(11.0, 11.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 45.0)",{'Poland'},{'<=50K'},n
786,"(54.0, 64.0)",{'Private'},"(3.0, 7.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(18.0, 40.0)","{'Canada' ,'India' ,'Nicaragua'}",{'<=50K'},n
787,"(53.0, 60.0)",{'Private'},"(9.0, 13.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(12.0, 28.0)","{'?' ,'United-States'}",{'<=50K'},n
798,"(51.0, 64.0)",{'Private'},"(4.0, 15.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 50.0)","{'?' ,'United-States'}",{'>50K'},n
799,"(69.0, 72.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},n
810,"(58.0, 69.0)",{'Private'},"(9.0, 12.0)",{'Widowed'},{'Craft-repair'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 42.0)","{'Canada' ,'United-States'}",{'<=50K'},n
811,"(76.0, 77.0)",{'Private'},"(9.0, 9.0)",{'Widowed'},{'Protective-serv'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 20.0)",{'United-States'},{'<=50K'},n
817,"(52.0, 62.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 12.0)",{'United-States'},{'<=50K'},n
818,"(52.0, 62.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 12.0)",{'United-States'},{'<=50K'},n
819,"(52.0, 62.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 12.0)",{'United-States'},{'<=50K'},n
823,"(63.0, 64.0)",{'?'},"(9.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(4.0, 8.0)",{'United-States'},{'<=50K'},n
827,"(63.0, 64.0)",{'?'},"(9.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(4.0, 8.0)",{'United-States'},{'<=50K'},n
833,"(65.0, 68.0)",{'?'},"(10.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(2.0, 5.0)",{'United-States'},{'<=50K'},n
834,"(65.0, 68.0)",{'?'},"(10.0, 14.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(2.0, 5.0)",{'United-States'},{'<=50K'},n
835,"(64.0, 65.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 13.0)",{'United-States'},{'<=50K'},n
839,"(64.0, 65.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(8.0, 13.0)",{'United-States'},{'<=50K'},n
846,"(68.0, 72.0)",{'?'},"(4.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(2.0, 8.0)",{'United-States'},{'<=50K'},n
847,"(74.0, 76.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 9.0)",{'United-States'},{'<=50K'},n
853,"(83.0, 84.0)",{'?'},"(10.0, 10.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(6.0, 11.0)",{'United-States'},{'<=50K'},n
859,"(64.0, 65.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(13.0, 16.0)",{'United-States'},{'<=50K'},n
867,"(65.0, 73.0)",{'?'},"(9.0, 13.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 15.0)",{'United-States'},{'<=50K'},n
872,"(74.0, 75.0)",{'?'},"(9.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(19.0, 20.0)",{'United-States'},{'<=50K'},n
878,"(50.0, 59.0)",{'?'},"(6.0, 11.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 45.0)",{'United-States'},{'<=50K'},n
880,"(50.0, 59.0)",{'?'},"(6.0, 11.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 45.0)",{'United-States'},{'<=50K'},n
886,"(64.0, 68.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},n
887,"(64.0, 68.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},n
888,"(64.0, 68.0)",{'?'},"(4.0, 9.0)",{'Widowed'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 40.0)",{'United-States'},{'<=50K'},n
891,"(53.0, 67.0)",{'Local-gov'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
892,"(53.0, 67.0)",{'Local-gov'},"(4.0, 11.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(14.0, 25.0)","{'Puerto-Rico' ,'United-States'}",{'<=50K'},n
902,"(74.0, 75.0)",{'Local-gov'},"(4.0, 4.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(34.0, 39.0)",{'United-States'},{'<=50K'},n
903,"(54.0, 63.0)",{'Local-gov'},"(13.0, 15.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 50.0)",{'United-States'},{'<=50K'},n
909,"(54.0, 65.0)",{'Federal-gov'},"(10.0, 14.0)",{'Widowed'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 36.0)","{'Hungary' ,'United-States'}",{'<=50K'},n
915,"(57.0, 65.0)",{'Federal-gov'},"(7.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},n
916,"(57.0, 65.0)",{'Federal-gov'},"(7.0, 9.0)",{'Widowed'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},n
921,"(59.0, 68.0)",{'State-gov'},"(10.0, 14.0)",{'Widowed'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(3.0, 12.0)",{'United-States'},{'<=50K'},n
927,"(53.0, 69.0)",{'State-gov'},"(4.0, 10.0)",{'Widowed'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 15.0)",{'United-States'},{'<=50K'},n
933,"(50.0, 61.0)",{'State-gov'},"(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales' ,'Tech-support'}",{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
934,"(50.0, 61.0)",{'State-gov'},"(9.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales' ,'Tech-support'}",{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
940,"(50.0, 60.0)","{'?' ,'Local-gov' ,'Private'}","(6.0, 11.0)",{'Widowed'},"{'?' ,'Adm-clerical' ,'Other-service'}",{'Not-in-family'},{'Amer-Indian-Eskimo'},{'Female'},"(20.0, 40.0)",{'United-States'},{'<=50K'},n
941,"(50.0, 60.0)","{'?' ,'Local-gov' ,'Private'}","(6.0, 11.0)",{'Widowed'},"{'?' ,'Adm-clerical' ,'Other-service'}",{'Not-in-family'},{'Amer-Indian-Eskimo'},{'Female'},"(20.0, 40.0)",{'United-States'},{'<=50K'},n
942,"(50.0, 60.0)","{'?' ,'Local-gov' ,'Private'}","(6.0, 11.0)",{'Widowed'},"{'?' ,'Adm-clerical' ,'Other-service'}",{'Not-in-family'},{'Amer-Indian-Eskimo'},{'Female'},"(20.0, 40.0)",{'United-States'},{'<=50K'},n
943,"(50.0, 60.0)","{'?' ,'Local-gov' ,'Private'}","(6.0, 11.0)",{'Widowed'},"{'?' ,'Adm-clerical' ,'Other-service'}",{'Not-in-family'},{'Amer-Indian-Eskimo'},{'Female'},"(20.0, 40.0)",{'United-States'},{'<=50K'},n
946,"(51.0, 71.0)",{'Private'},"(3.0, 9.0)",{'Widowed'},"{'Handlers-cleaners' ,'Other-service' ,'Priv-house-serv'}",{'Not-in-family'},{'Black'},{'Female'},"(31.0, 36.0)",{'United-States'},{'<=50K'},n
952,"(50.0, 62.0)",{'Private'},"(5.0, 10.0)",{'Widowed'},"{'Handlers-cleaners' ,'Other-service' ,'Priv-house-serv'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 59.0)",{'United-States'},{'<=50K'},n
953,"(50.0, 62.0)",{'Private'},"(5.0, 10.0)",{'Widowed'},"{'Handlers-cleaners' ,'Other-service' ,'Priv-house-serv'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 59.0)",{'United-States'},{'<=50K'},n
958,"(52.0, 64.0)",{'Private'},"(4.0, 11.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'Black'},{'Female'},"(20.0, 41.0)",{'United-States'},{'<=50K'},n
964,"(67.0, 81.0)",{'Private'},"(4.0, 9.0)",{'Widowed'},{'Machine-op-inspct'},{'Not-in-family'},{'Black'},{'Female'},"(26.0, 37.0)",{'United-States'},{'<=50K'},n
970,"(56.0, 76.0)",{'Private'},"(9.0, 14.0)",{'Widowed'},"{'Exec-managerial' ,'Priv-house-serv' ,'Sales'}",{'Not-in-family'},{'Asian-Pac-Islander'},{'Female'},"(22.0, 39.0)","{'Thailand' ,'United-States'}",{'<=50K'},n
976,"(51.0, 60.0)",{'Private'},"(13.0, 14.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(25.0, 35.0)",{'United-States'},{'<=50K'},n
977,"(51.0, 60.0)",{'Private'},"(13.0, 14.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(25.0, 35.0)",{'United-States'},{'<=50K'},n
981,"(51.0, 60.0)",{'Private'},"(13.0, 14.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(25.0, 35.0)",{'United-States'},{'<=50K'},n
986,"(63.0, 83.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)",{'United-States'},{'<=50K'},n
993,"(83.0, 84.0)",{'Private'},"(10.0, 10.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 40.0)",{'United-States'},{'<=50K'},n
994,"(51.0, 63.0)",{'Private'},"(3.0, 9.0)",{'Never-married'},{'Priv-house-serv'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 53.0)","{'?' ,'United-States'}",{'<=50K'},n
1000,"(50.0, 52.0)",{'Private'},"(9.0, 9.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(31.0, 37.0)","{'?' ,'United-States'}",{'<=50K'},n
1006,"(60.0, 70.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 31.0)",{'United-States'},{'<=50K'},n
1012,"(59.0, 75.0)",{'Private'},"(9.0, 13.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 38.0)","{'Ecuador' ,'United-States'}",{'<=50K'},n
1022,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'<=50K'},n
1023,"(51.0, 75.0)",{'Private'},"(9.0, 11.0)",{'Never-married'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)",{'United-States'},{'>50K'},n
1024,"(51.0, 67.0)",{'Private'},"(9.0, 10.0)",{'Never-married'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(11.0, 39.0)",{'United-States'},{'<=50K'},n
1030,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},n
1031,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'<=50K'},n
1032,"(55.0, 66.0)",{'Private'},"(10.0, 15.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 45.0)",{'United-States'},{'>50K'},n
1042,"(51.0, 55.0)",{'Private'},"(6.0, 12.0)",{'Never-married'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(21.0, 32.0)","{'Italy' ,'United-States'}",{'<=50K'},n
1043,"(50.0, 60.0)",{'Private'},"(3.0, 11.0)",{'Never-married'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(36.0, 40.0)","{'India' ,'Nicaragua' ,'Poland' ,'United-States'}",{'<=50K'},n
1050,"(54.0, 60.0)",{'?'},"(6.0, 9.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
1056,"(70.0, 81.0)",{'?'},"(9.0, 14.0)",{'Never-married'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 24.0)",{'United-States'},{'<=50K'},n
1062,"(55.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 60.0)",{'United-States'},{'>50K'},n
1068,"(60.0, 62.0)",{'Local-gov'},"(13.0, 13.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(61.0, 64.0)",{'United-States'},{'>50K'},n
1074,"(52.0, 63.0)",{'Local-gov'},"(9.0, 14.0)",{'Never-married'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(23.0, 53.0)","{'?' ,'United-States'}",{'>50K'},n
1080,"(52.0, 66.0)",{'Self-emp-not-inc'},"(3.0, 14.0)",{'Never-married'},"{'Craft-repair' ,'Exec-managerial' ,'Other-service' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(12.0, 34.0)","{'?' ,'United-States'}",{'<=50K'},n
1090,"(50.0, 67.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Never-married'},"{'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'White'},{'Female'},"(39.0, 50.0)",{'United-States'},{'>50K'},n
1091,"(50.0, 67.0)",{'Self-emp-not-inc'},"(9.0, 14.0)",{'Never-married'},"{'Exec-managerial' ,'Other-service' ,'Prof-specialty' ,'Sales'}",{'Not-in-family'},{'White'},{'Female'},"(39.0, 50.0)",{'United-States'},{'>50K'},n
1092,"(53.0, 63.0)",{'State-gov'},"(9.0, 14.0)",{'Never-married'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(32.0, 46.0)",{'United-States'},{'>50K'},n
1098,"(52.0, 62.0)",{'Federal-gov'},"(9.0, 13.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'White'},{'Female'},"(36.0, 63.0)",{'United-States'},{'<=50K'},n
1099,"(52.0, 62.0)",{'Federal-gov'},"(9.0, 13.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'White'},{'Female'},"(36.0, 63.0)",{'United-States'},{'<=50K'},n
1104,"(54.0, 60.0)",{'Federal-gov'},"(9.0, 14.0)",{'Never-married'},"{'Exec-managerial' ,'Other-service'}",{'Not-in-family'},{'White'},{'Female'},"(25.0, 40.0)",{'United-States'},{'>50K'},n
1110,"(54.0, 65.0)",{'Private'},"(6.0, 10.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
1111,"(54.0, 65.0)",{'Private'},"(6.0, 10.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
1112,"(54.0, 65.0)",{'Private'},"(6.0, 10.0)",{'Never-married'},"{'Adm-clerical' ,'Machine-op-inspct'}",{'Not-in-family'},{'Black'},{'Female'},"(38.0, 40.0)",{'United-States'},{'<=50K'},n
1116,"(51.0, 69.0)",{'Private'},"(5.0, 13.0)",{'Never-married'},"{'Other-service' ,'Prof-specialty'}",{'Not-in-family'},{'Black'},{'Female'},"(21.0, 50.0)",{'United-States'},{'<=50K'},n
1117,"(51.0, 69.0)",{'Private'},"(5.0, 13.0)",{'Never-married'},"{'Other-service' ,'Prof-specialty'}",{'Not-in-family'},{'Black'},{'Female'},"(21.0, 50.0)",{'United-States'},{'<=50K'},n
1122,"(51.0, 64.0)","{'Federal-gov' ,'Local-gov'}","(7.0, 13.0)",{'Never-married'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing'}",{'Not-in-family'},{'Black'},{'Female'},"(36.0, 62.0)",{'United-States'},{'<=50K'},n
1128,"(74.0, 75.0)",{'?'},"(6.0, 9.0)",{'Married-spouse-absent'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(3.0, 5.0)","{'Canada' ,'Germany' ,'United-States'}",{'<=50K'},n
1139,"(58.0, 75.0)",{'?'},"(7.0, 13.0)",{'Married-spouse-absent'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(5.0, 20.0)","{'Canada' ,'United-States'}",{'<=50K'},n
1140,"(58.0, 75.0)",{'?'},"(7.0, 13.0)",{'Married-spouse-absent'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(5.0, 20.0)","{'Canada' ,'United-States'}",{'<=50K'},n
1141,"(52.0, 65.0)","{'Private' ,'Self-emp-not-inc'}","(7.0, 14.0)",{'Married-spouse-absent'},"{'Machine-op-inspct' ,'Prof-specialty'}",{'Not-in-family'},{'White'},{'Female'},"(20.0, 40.0)","{'?' ,'India' ,'United-States'}",{'<=50K'},n
1147,"(80.0, 80.0)",{'Private'},"(9.0, 9.0)",{'Married-spouse-absent'},{'Machine-op-inspct'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 20.0)",{'United-States'},{'<=50K'},n
1153,"(57.0, 60.0)",{'Private'},"(9.0, 16.0)",{'Married-spouse-absent'},"{'Exec-managerial' ,'Priv-house-serv'}",{'Not-in-family'},{'White'},{'Female'},"(36.0, 47.0)","{'Poland' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},n
1154,"(57.0, 60.0)",{'Private'},"(9.0, 16.0)",{'Married-spouse-absent'},"{'Exec-managerial' ,'Priv-house-serv'}",{'Not-in-family'},{'White'},{'Female'},"(36.0, 47.0)","{'Poland' ,'Puerto-Rico' ,'United-States'}",{'<=50K'},n
1159,"(53.0, 59.0)",{'Private'},"(3.0, 10.0)",{'Married-spouse-absent'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(37.0, 90.0)","{'?' ,'Italy' ,'United-States'}",{'<=50K'},n
1166,"(55.0, 68.0)",{'Self-emp-not-inc'},"(1.0, 10.0)",{'Widowed'},{'Other-service'},{'Unmarried'},{'White'},{'Female'},"(37.0, 50.0)","{'Mexico' ,'United-States'}",{'<=50K'},n
1173,"(51.0, 53.0)",{'Self-emp-not-inc'},"(9.0, 9.0)",{'Widowed'},"{'Farming-fishing' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(55.0, 58.0)",{'United-States'},{'<=50K'},n
1180,"(51.0, 65.0)",{'Self-emp-not-inc'},"(12.0, 15.0)",{'Widowed'},{'Prof-specialty'},{'Unmarried'},{'White'},{'Female'},"(9.0, 50.0)",{'United-States'},{'<=50K'},n
